[2024-07-29 16:38:17.491297] [0x0000007f8657f7c0] [LogDataTag] [0x0000262e] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll desired [rad], Pitch desired [rad], Roll_dot desired [rad/s], Pitch_dot desired [rad/s], Roll_dot_dot desired [rad/s^2], Pitch_dot_dot desired [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], Translational reference model position x [m], Translational reference model position y [m], Translational reference model position z [m], Translational reference model velocity x [m/s], Translational reference model velocity y [m/s], Translational reference model velocity z [m/s], K_hat_x_translational index-00 [-], K_hat_x_translational index-10 [-], K_hat_x_translational index-20 [-], K_hat_x_translational index-30 [-], K_hat_x_translational index-40 [-], K_hat_x_translational index-50 [-], K_hat_x_translational index-01 [-], K_hat_x_translational index-11 [-], K_hat_x_translational index-21 [-], K_hat_x_translational index-31 [-], K_hat_x_translational index-41 [-], K_hat_x_translational index-51 [-], K_hat_x_translational index-02 [-], K_hat_x_translational index-12 [-], K_hat_x_translational index-22 [-], K_hat_x_translational index-32 [-], K_hat_x_translational index-42 [-], K_hat_x_translational index-52 [-], K_hat_r_translational index-00 [-], K_hat_r_translational index-10 [-], K_hat_r_translational index-20 [-], K_hat_r_translational index-01 [-], K_hat_r_translational index-11 [-], K_hat_r_translational index-21 [-], K_hat_r_translational index-02 [-], K_hat_r_translational index-12 [-], K_hat_r_translational index-22 [-], Theta_hat_translational index-00 [-], Theta_hat_translational index-10 [-], Theta_hat_translational index-20 [-], Theta_hat_translational index-30 [-], Theta_hat_translational index-40 [-], Theta_hat_translational index-50 [-], Theta_hat_translational index-01 [-], Theta_hat_translational index-11 [-], Theta_hat_translational index-21 [-], Theta_hat_translational index-31 [-], Theta_hat_translational index-41 [-], Theta_hat_translational index-51 [-], Theta_hat_translational index-02 [-], Theta_hat_translational index-12 [-], Theta_hat_translational index-22 [-], Theta_hat_translational index-32 [-], Theta_hat_translational index-42 [-], Theta_hat_translational index-52 [-], Rotational reference model omega x [rad/s], Rotational reference model omega y [rad/s], Rotational reference model omega z [rad/s], K_hat_x_rotational index-00 [-], K_hat_x_rotational index-10 [-], K_hat_x_rotational index-20 [-], K_hat_x_rotational index-01 [-], K_hat_x_rotational index-11 [-], K_hat_x_rotational index-21 [-], K_hat_x_rotational index-02 [-], K_hat_x_rotational index-12 [-], K_hat_x_rotational index-22 [-], K_hat_r_rotational index-00 [-], K_hat_r_rotational index-10 [-], K_hat_r_rotational index-20 [-], K_hat_r_rotational index-01 [-], K_hat_r_rotational index-11 [-], K_hat_r_rotational index-21 [-], K_hat_r_rotational index-02 [-], K_hat_r_rotational index-12 [-], K_hat_r_rotational index-22 [-], Theta_hat_rotational index-00 [-], Theta_hat_rotational index-10 [-], Theta_hat_rotational index-20 [-], Theta_hat_rotational index-30 [-], Theta_hat_rotational index-40 [-], Theta_hat_rotational index-50 [-], Theta_hat_rotational index-01 [-], Theta_hat_rotational index-11 [-], Theta_hat_rotational index-21 [-], Theta_hat_rotational index-31 [-], Theta_hat_rotational index-41 [-], Theta_hat_rotational index-51 [-], Theta_hat_rotational index-02 [-], Theta_hat_rotational index-12 [-], Theta_hat_rotational index-22 [-], Theta_hat_rotational index-32 [-], Theta_hat_rotational index-42 [-], Theta_hat_rotational index-52 [-], r_cmd_translational x [N], r_cmd_translational y [N], r_cmd_translational z [N], mu_PID_baseline_translational x [N], mu_PID_baseline_translational y [N], mu_PID_baseline_translational z [N], mu_adaptive_translational x [N], mu_adaptive_translational y [N], mu_adaptive_translational z [N], omega_cmd_rotational x [rad/s], omega_cmd_rotational y [rad/s], omega_cmd_rotational z [rad/s], r_cmd_rotational x [rad/s^2], r_cmd_rotational y [rad/s^2], r_cmd_rotational z [rad/s^2], tau_PID_baseline_rotational x [Nm], tau_PID_baseline_rotational y [Nm], tau_PID_baseline_rotational z [Nm], tau_adaptive_rotational x [Nm], tau_adaptive_rotational y [Nm], tau_adaptive_rotational z [Nm], dead_zone_value_translational [-], dead_zone_value_rotational [-], 
[2024-07-29 16:38:17.526376] [0x0000007f677fd9a0] [LogDataTag] [0x0000262e] [3] 1722285497477915, 0.047715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.528811] [0x0000007f8657f7c0] [LogDataTag] [0x0000262e] [5] 1722285497477915, 0.050249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034754, 0.00342743, 0.00602474, 0.537201, 0.999742, 0.00441559, 0.0223049, -0.000116764, -0.000354266, 0.00167805, 0.00290508, -0.00673647, -0.000280106, 0.00383027, 0.00883258, 0.0446141, -3.65267e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.537719] [0x0000007f8657f7c0] [LogDataTag] [0x0000262e] [9] 1722285497477915, 0.059184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.052768, 0.00345604, 0.00602352, 0.536752, 0.999742, 0.00441634, 0.0222978, -0.000120927, -0.000415088, 0.00173871, 0.00263282, -0.00427246, 6.20435e-05, 0.00409418, 0.00883391, 0.0446, -4.48859e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.547816] [0x0000007f8657f7c0] [LogDataTag] [0x0000262e] [14] 1722285497477915, 0.0693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.052768, 0.00345604, 0.00602352, 0.536752, 0.999742, 0.00441634, 0.0222978, -0.000120927, -0.000415088, 0.00173871, 0.00263282, -0.00427246, 6.20435e-05, 0.00409418, 0.00883391, 0.0446, -4.48859e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.557766] [0x0000007f677fd9a0] [LogDataTag] [0x0000262e] [18] 1722285497477915, 0.079208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.070766, 0.00348091, 0.00602836, 0.536339, 0.999741, 0.00442038, 0.0223131, -0.000106836, -0.0004712, 0.00174943, 0.00258238, 0.00246704, 0.00123334, 0.00474571, 0.00884263, 0.0446303, -1.63692e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.568020] [0x0000007f67ffe9a0] [LogDataTag] [0x0000262e] [22] 1722285497477915, 0.089189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.079806, 0.00348973, 0.00603121, 0.536161, 0.999741, 0.00442472, 0.0223282, -0.000121529, -0.00058426, 0.00157859, 0.00260714, 0.00130296, 0.00487563, -0.000127962, 0.00885066, 0.0446608, -4.54483e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.577746] [0x0000007f67ffe9a0] [LogDataTag] [0x0000262e] [26] 1722285497477915, 0.099197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.088734, 0.00349681, 0.00603376, 0.535999, 0.999741, 0.00441426, 0.0223313, -0.000135525, -0.000616912, 0.00148412, 0.00276461, -0.00259094, -0.0026979, -0.00624325, 0.00882909, 0.0446671, -7.39009e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.587814] [0x0000007f7d7f99a0] [LogDataTag] [0x0000262e] [31] 1722285497477915, 0.109199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.097736, 0.00350395, 0.00603692, 0.535853, 0.999741, 0.00440152, 0.0223299, -0.000128456, -0.000538321, 0.00149459, 0.00290516, -0.00755694, 0.00250204, -0.00173554, 0.00880392, 0.0446642, -6.03344e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.597731] [0x0000007f677fd9a0] [LogDataTag] [0x0000262e] [35] 1722285497477915, 0.119192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.106756, 0.00351048, 0.00604036, 0.535873, 0.999741, 0.00439582, 0.0223488, -0.00014659, -0.000400545, 0.00144861, 0.00287364, -0.00352468, 0.00231095, -0.00873094, 0.00879171, 0.0447022, -9.67188e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.607615] [0x0000007f677fd9a0] [LogDataTag] [0x0000262e] [40] 1722285497477915, 0.129099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.115724, 0.00351651, 0.00604518, 0.535893, 0.99974, 0.0043936, 0.0223614, -0.000143152, -0.000462223, 0.0015917, 0.00304034, 0.00267007, -0.000139808, 0.00262904, 0.00878741, 0.0447274, -8.98253e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.617976] [0x0000007f67ffe9a0] [LogDataTag] [0x0000262e] [44] 1722285497477915, 0.139298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.124809, 0.00352148, 0.00605175, 0.535914, 0.99974, 0.00437545, 0.0223695, -0.00015488, -0.000425389, 0.00164002, 0.00299187, -0.00352449, 7.42458e-06, 0.00101312, 0.00875057, 0.0447438, -0.000114041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.627937] [0x0000007f67ffe9a0] [LogDataTag] [0x0000262e] [48] 1722285497477915, 0.149398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.133756, 0.00352543, 0.00605906, 0.535936, 0.99974, 0.00438104, 0.0223633, -0.000173656, -0.000527512, 0.00165142, 0.00317792, -0.000717065, 0.00235399, -0.00702863, 0.00876091, 0.0447314, -0.000151424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.637642] [0x0000007f8657f7c0] [LogDataTag] [0x0000262e] [52] 1722285497477915, 0.159114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142747, 0.00352834, 0.00606638, 0.535959, 0.999741, 0.00438988, 0.0223531, -0.000157386, -0.00049971, 0.00153368, 0.00329791, -0.00494746, -0.00226802, -0.00199287, 0.00877932, 0.0447109, -0.000118555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
